sentence1,sentence2,similarity
"Người đàn ông áo đen, áo đỏ thể hiện những pha nguy hiểm khi đạp xe", Một người đi xe đạp nhảy qua bờ kè đầy cỏ,0.33
 Vận động viên có một chiếc túi nhỏ màu xanh lá cây trên thắt lưng, Một người đi xe đạp nhảy qua bờ kè đầy cỏ,0
Một người đàn ông chơi với một chiếc xe đạp, Một người đàn ông đi xe đạp,0.8
Một người đàn ông chơi với một chiếc xe đạp,Người đàn ông mặc đồ đen khoe cuộc phiêu lưu bằng xe đạp,0.67
Một người đàn ông chơi với một chiếc xe đạp, Giữ xe đạp bằng một tay,0.4
Một người đàn ông chơi với một chiếc xe đạp, Một người đi xe đạp đang đi một bánh xe,0.73
 Một người đàn ông đi xe đạp,Người đàn ông mặc đồ đen khoe cuộc phiêu lưu bằng xe đạp,0.73
 Một người đàn ông đi xe đạp, Giữ xe đạp bằng một tay,0.4
 Một người đàn ông đi xe đạp, Một người đi xe đạp đang đi một bánh xe,0.6
Người đàn ông mặc đồ đen khoe cuộc phiêu lưu bằng xe đạp, Giữ xe đạp bằng một tay,0.4
Người đàn ông mặc đồ đen khoe cuộc phiêu lưu bằng xe đạp, Một người đi xe đạp đang đi một bánh xe,0.67
 Giữ xe đạp bằng một tay, Một người đi xe đạp đang đi một bánh xe,0.47
Một nhóm động vật thuộc nhiều loài khác nhau đang đứng trên bờ tuyết, Một con nai đang canh gà,0.33
Một nhóm động vật thuộc nhiều loài khác nhau đang đứng trên bờ tuyết,Một chú nai con trong tuyết đang quan sát một đàn chim,0.67
Một nhóm động vật thuộc nhiều loài khác nhau đang đứng trên bờ tuyết, Khuôn mặt của người đàn ông mang vẻ đáng sợ,0
Một nhóm động vật thuộc nhiều loài khác nhau đang đứng trên bờ tuyết, Một con nai sừng tấm đang nhìn đàn hươu đen trên mặt đất,0.4
 Một con nai đang canh gà,Một chú nai con trong tuyết đang quan sát một đàn chim,0.8
 Một con nai đang canh gà, Khuôn mặt của người đàn ông mang vẻ đáng sợ,0
 Một con nai đang canh gà, Một con nai sừng tấm đang nhìn đàn hươu đen trên mặt đất,0.8
Một chú nai con trong tuyết đang quan sát một đàn chim, Khuôn mặt của người đàn ông mang vẻ đáng sợ,0
Một chú nai con trong tuyết đang quan sát một đàn chim, Một con nai sừng tấm đang nhìn đàn hươu đen trên mặt đất,0.8
 Khuôn mặt của người đàn ông mang vẻ đáng sợ, Một con nai sừng tấm đang nhìn đàn hươu đen trên mặt đất,0
Một nữ vận động viên thi đấu trên sân băng, Một nữ vận động viên đang trượt tuyết,0.8
Một nữ vận động viên thi đấu trên sân băng,Một phụ nữ trẻ đang tham gia trượt băng,0.87
Một nữ vận động viên thi đấu trên sân băng,Gà và hươu đang ở trên tuyết,0
Một nữ vận động viên thi đấu trên sân băng, Một vận động viên mặc trang phục đầy màu sắc đang lái xe lăn,0.4
 Một nữ vận động viên đang trượt tuyết,Một phụ nữ trẻ đang tham gia trượt băng,0.93
 Một nữ vận động viên đang trượt tuyết,Gà và hươu đang ở trên tuyết,0
 Một nữ vận động viên đang trượt tuyết, Một vận động viên mặc trang phục đầy màu sắc đang lái xe lăn,0.6
Một phụ nữ trẻ đang tham gia trượt băng,Gà và hươu đang ở trên tuyết,0
Một phụ nữ trẻ đang tham gia trượt băng, Một vận động viên mặc trang phục đầy màu sắc đang lái xe lăn,0.6
Gà và hươu đang ở trên tuyết, Một vận động viên mặc trang phục đầy màu sắc đang lái xe lăn,0.2
Một người đàn ông chơi sóng trên biển, Một người đàn ông trượt trên sóng,0.93
Một người đàn ông chơi sóng trên biển,Một cầu thủ mặc đồ đen đang lướt sóng trên biển,0.73
Một người đàn ông chơi sóng trên biển, Giày của vận động viên thể hiện sự sắc sảo,0.07
Một người đàn ông chơi sóng trên biển, Một vận động viên lướt sóng trẻ lướt trên một con sóng lớn,0.8
 Một người đàn ông trượt trên sóng,Một cầu thủ mặc đồ đen đang lướt sóng trên biển,0.73
 Một người đàn ông trượt trên sóng, Giày của vận động viên thể hiện sự sắc sảo,0
 Một người đàn ông trượt trên sóng, Một vận động viên lướt sóng trẻ lướt trên một con sóng lớn,0.73
Một cầu thủ mặc đồ đen đang lướt sóng trên biển, Giày của vận động viên thể hiện sự sắc sảo,0
Một cầu thủ mặc đồ đen đang lướt sóng trên biển, Một vận động viên lướt sóng trẻ lướt trên một con sóng lớn,0.67
 Giày của vận động viên thể hiện sự sắc sảo, Một vận động viên lướt sóng trẻ lướt trên một con sóng lớn,0
Một nhóm cầu thủ đang chơi bóng rổ,Các cầu thủ chơi bóng rổ,1
Một nhóm cầu thủ đang chơi bóng rổ,Cầu thủ mặc áo trắng cố gắng chuyền bóng từ trên không vào lưới trong khi đối thủ cố gắng bắt bóng.,0.6
Một nhóm cầu thủ đang chơi bóng rổ,Một người đàn ông đi trên sóng,0
Một nhóm cầu thủ đang chơi bóng rổ, Hai cầu thủ bóng rổ nhảy lên để lấy bóng,0.53
Các cầu thủ chơi bóng rổ,Cầu thủ mặc áo trắng cố gắng chuyền bóng từ trên không vào lưới trong khi đối thủ cố gắng bắt bóng.,0.6
Các cầu thủ chơi bóng rổ,Một người đàn ông đi trên sóng,0
Các cầu thủ chơi bóng rổ, Hai cầu thủ bóng rổ nhảy lên để lấy bóng,0.6
Cầu thủ mặc áo trắng cố gắng chuyền bóng từ trên không vào lưới trong khi đối thủ cố gắng bắt bóng.,Một người đàn ông đi trên sóng,0
Cầu thủ mặc áo trắng cố gắng chuyền bóng từ trên không vào lưới trong khi đối thủ cố gắng bắt bóng., Hai cầu thủ bóng rổ nhảy lên để lấy bóng,0.67
Một người đàn ông đi trên sóng, Hai cầu thủ bóng rổ nhảy lên để lấy bóng,0
Một cầu thủ bóng rổ đưa bóng qua một cầu thủ đối phương,Các cầu thủ chơi bóng rổ,0.8
Một cầu thủ bóng rổ đưa bóng qua một cầu thủ đối phương,Cầu thủ mặc áo trắng giữ quả bóng trong khi đối thủ cố gắng giành lấy nó.,0.67
Một cầu thủ bóng rổ đưa bóng qua một cầu thủ đối phương, Hai cầu thủ của hai đội thi đấu quyết liệt,0.6
Một cầu thủ bóng rổ đưa bóng qua một cầu thủ đối phương, Một cầu thủ khác cố gắng ngăn cản cầu thủ bóng rổ đang mang bóng,0.67
Các cầu thủ chơi bóng rổ,Cầu thủ mặc áo trắng giữ quả bóng trong khi đối thủ cố gắng giành lấy nó.,0.6
Các cầu thủ chơi bóng rổ, Hai cầu thủ của hai đội thi đấu quyết liệt,0.67
Các cầu thủ chơi bóng rổ, Một cầu thủ khác cố gắng ngăn cản cầu thủ bóng rổ đang mang bóng,0.6
Cầu thủ mặc áo trắng giữ quả bóng trong khi đối thủ cố gắng giành lấy nó., Hai cầu thủ của hai đội thi đấu quyết liệt,0.73
Cầu thủ mặc áo trắng giữ quả bóng trong khi đối thủ cố gắng giành lấy nó., Một cầu thủ khác cố gắng ngăn cản cầu thủ bóng rổ đang mang bóng,0.8
 Hai cầu thủ của hai đội thi đấu quyết liệt, Một cầu thủ khác cố gắng ngăn cản cầu thủ bóng rổ đang mang bóng,0.73
Một cầu thủ đang cầm một quả bóng rổ,Các cầu thủ chơi bóng rổ,0.73
Một cầu thủ đang cầm một quả bóng rổ,Cầu thủ áo trắng đang cầm quả bóng đá,0.93
Một cầu thủ đang cầm một quả bóng rổ,Một cầu thủ cố gắng để bóng được một cầu thủ khác mang theo,0.4
Một cầu thủ đang cầm một quả bóng rổ, Cầu thủ bóng rổ ở giữa sân chuẩn bị ném bóng,0.47
Các cầu thủ chơi bóng rổ,Cầu thủ áo trắng đang cầm quả bóng đá,0.6
Các cầu thủ chơi bóng rổ,Một cầu thủ cố gắng để bóng được một cầu thủ khác mang theo,0.47
Các cầu thủ chơi bóng rổ, Cầu thủ bóng rổ ở giữa sân chuẩn bị ném bóng,0.6
Cầu thủ áo trắng đang cầm quả bóng đá,Một cầu thủ cố gắng để bóng được một cầu thủ khác mang theo,0.53
Cầu thủ áo trắng đang cầm quả bóng đá, Cầu thủ bóng rổ ở giữa sân chuẩn bị ném bóng,0.53
Một cầu thủ cố gắng để bóng được một cầu thủ khác mang theo, Cầu thủ bóng rổ ở giữa sân chuẩn bị ném bóng,0.47
Một nhóm cầu thủ đang chơi bóng rổ,Các cầu thủ chơi bóng rổ,0.93
Một nhóm cầu thủ đang chơi bóng rổ,Cầu thủ mặc vest trắng cố gắng chuyền bóng vào lưới từ trên không,0.53
Một nhóm cầu thủ đang chơi bóng rổ,Một cầu thủ bóng rổ đang tìm hướng để đánh bóng,0.47
Một nhóm cầu thủ đang chơi bóng rổ, Một cầu thủ nhảy ăn trộm bóng rổ,0.47
Các cầu thủ chơi bóng rổ,Cầu thủ mặc vest trắng cố gắng chuyền bóng vào lưới từ trên không,0.47
Các cầu thủ chơi bóng rổ,Một cầu thủ bóng rổ đang tìm hướng để đánh bóng,0.47
Các cầu thủ chơi bóng rổ, Một cầu thủ nhảy ăn trộm bóng rổ,0.47
Cầu thủ mặc vest trắng cố gắng chuyền bóng vào lưới từ trên không,Một cầu thủ bóng rổ đang tìm hướng để đánh bóng,0.53
Cầu thủ mặc vest trắng cố gắng chuyền bóng vào lưới từ trên không, Một cầu thủ nhảy ăn trộm bóng rổ,0.4
Một cầu thủ bóng rổ đang tìm hướng để đánh bóng, Một cầu thủ nhảy ăn trộm bóng rổ,0.4
Một nhóm cầu thủ đang chơi bóng rổ,Các cầu thủ chơi bóng rổ,1
Một nhóm cầu thủ đang chơi bóng rổ,Cầu thủ áo trắng cố gắng chuyền bóng vào lưới,0.47
Một nhóm cầu thủ đang chơi bóng rổ,Một cầu thủ nhìn vào quả bóng do một cầu thủ khác cầm,0.47
Một nhóm cầu thủ đang chơi bóng rổ, Một cầu thủ khác cố gắng ngăn bóng vào rổ bằng cách nhảy lên,0.4
Các cầu thủ chơi bóng rổ,Cầu thủ áo trắng cố gắng chuyền bóng vào lưới,0.33
Các cầu thủ chơi bóng rổ,Một cầu thủ nhìn vào quả bóng do một cầu thủ khác cầm,0.4
Các cầu thủ chơi bóng rổ, Một cầu thủ khác cố gắng ngăn bóng vào rổ bằng cách nhảy lên,0.4
Cầu thủ áo trắng cố gắng chuyền bóng vào lưới,Một cầu thủ nhìn vào quả bóng do một cầu thủ khác cầm,0.47
Cầu thủ áo trắng cố gắng chuyền bóng vào lưới, Một cầu thủ khác cố gắng ngăn bóng vào rổ bằng cách nhảy lên,0.47
Một cầu thủ nhìn vào quả bóng do một cầu thủ khác cầm, Một cầu thủ khác cố gắng ngăn bóng vào rổ bằng cách nhảy lên,0.53
Một con chim trong hồ chứa sải cánh,Một con thiên nga đang vỗ cánh trên mặt nước,0.67
Một con chim trong hồ chứa sải cánh, Một con ngỗng dang rộng đôi cánh của nó,0.73
Một con chim trong hồ chứa sải cánh,Một con vịt trắng dang rộng đôi cánh,0.6
Một con chim trong hồ chứa sải cánh,Một con thiên nga sắp bay khỏi mặt nước,0.8
