sentence1,sentence2,similarity
Một người đàn ông đang chơi đàn ghi-ta,Một người đàn ông đang đặt một cây đàn guitar xuống,0.66
Một người phụ nữ đang chơi đàn ghi-ta điện,Một người đàn ông đang đặt một cây đàn guitar xuống,0.46
Con chó con không chơi với hộp nhựa,Con chó con đang chơi với một cái hộp nhựa,0.64
Một người phụ nữ đang lái xe và nói chuyện với người đàn ông ngồi cạnh cô ấy,Không có người phụ nữ nào lái xe và nói chuyện với người đàn ông ngồi cạnh cô ấy,0.94
Một người đàn ông đang hạ gục một người chơi đàn ghita đang ngồi,Một người đàn ông đang ngồi trên sàn trong phòng và đang gảy đàn guitar,0.46
Một người phụ nữ đang sử dụng bút chì kẻ mắt và kẻ viền mắt cho mí mắt của mình,Một người phụ nữ đang thoa mỹ phẩm lên mí mắt của mình,0.92
Không có người phụ nữ nào sử dụng bút chì kẻ mắt và kẻ viền mắt vào mí mắt của mình,Một người phụ nữ đang thoa mỹ phẩm lên mí mắt của mình,0.62
Một con khỉ đang đá vào găng tay của một người,Con khỉ đang luyện võ,0.72
Một đứa trẻ đang vứt bỏ một nhạc cụ,Một cậu bé đang chơi một nhạc cụ hơi,0.56
Một người đàn ông đang đi bộ trong rừng,Người đàn ông không đi bộ đường dài trong rừng,0.76
Không có cậu bé nào đi qua cầu,Một cậu bé đang đi qua cầu,0.74
Một người phụ nữ đang đặt hai quả trứng vào một nồi nước,Một người phụ nữ đang bỏ hai quả trứng vào nồi nước,0.98
Một người đàn ông đang chơi đàn ghi-ta,Không có ai chơi guitar,0.74
Một đứa trẻ đang chạy vào và ra khỏi những con sóng của đại dương,Một đứa trẻ đang chạy vào và ra khỏi những con sóng biển,0.98
Một người phụ nữ đang cất cà rốt,Một người phụ nữ đang phủ một miếng thịt lợn,0.34
Một người phụ nữ đang bào cà rốt,Một đầu bếp đang phủ một miếng thịt lợn,0.42
Người phụ nữ đang cắt bánh mì và thịt lợn chiên,Một người phụ nữ đang nấu món sườn heo tẩm bột chiên,0.64
Không có người đàn ông nào đứng trên mái nhà và chơi đàn violin,Một người đàn ông đang đứng trên mái nhà và chơi đàn violin,0.68
Một người phụ nữ đang làm sạch một con tôm,Người phụ nữ đang làm sạch một con tôm,0.98
Một người phụ nữ đang lái xe máy nước,Một người phụ nữ đang đi xe tay ga để lấy nước,0.82
Một con gấu trúc đang ăn một ít tre,Một số cây tre đang bị một con gấu trúc ăn,0.96
Có người đang đánh trứng,Người phụ nữ không khuấy trứng trong bát,0.64
Một người phụ nữ đang lọc xương cá,Một con cá lớn đang bắt một người đàn ông,0.38
Một khay đang được một người phết bơ,Một người đang phết bơ lên khay,1
Người đàn ông đang chặt một thân cây bằng rìu,Một người đàn ông đang chặt một khúc gỗ bằng rìu,0.88
Con mèo đang nhìn ra ngoài cửa sổ vào cái bàn trên giá đỡ,Con mèo đậu trên bàn đang nhìn ra ngoài cửa sổ,0.82
Một con chó đang liếm một em bé,Con chó đang liếm em bé,0.96
Một người phụ nữ đang cất tỏi,Một người phụ nữ đang thái tỏi,0.72
Người đàn ông không nhảy,Một người phụ nữ đang nhảy múa,0.66
Ai đó đang nấu đậu bắp trong chảo,Đậu bắp đang được nấu trong chảo,0.98
Một người đàn ông đang chơi trống,Một người đàn ông đang luyện tập đánh trống,0.92
Một người đàn ông đang tập thể dục trên sàn,Một người đàn ông đang tập thể dục,0.86
Một người phụ nữ đang cho thịt vào chảo,Không có người phụ nữ nào bỏ thịt vào chảo,0.68
Ai đó đang thả thịt vào chảo,Thịt đang được thả vào chảo,0.94
Một cậu bé đang đổ đầy nước vào bình,Một cậu bé đang đổ đầy nước vào bình,1
Một người phụ nữ đang hứng nước từ vòi vào một cái cốc,Một cậu bé đang đổ đầy nước vào bình,0.54
Trời đang mưa trên một người đàn ông đang đi bộ,Một người đàn ông đang đi bộ trong mưa,0.98
Những người đua xe đang chạy trên đường đua,Không có tay đua nào chạy xuống đường đua,0.74
Một chiếc tàu hỏa đồ chơi đang đâm vào một chiếc ô tô đồ chơi,Một chiếc tàu hỏa đồ chơi bị thiếu một chiếc ô tô đồ chơi,0.76
Người đó đang thái hành tây,Hành tây đang được người đó thái lát,0.98
Những người bơi đang đua nhau bơi trong hồ,Một số tay đua đang bơi trong hồ,0.86
Một người đàn ông tài năng đang chơi đàn ghi-ta,Một người phụ nữ đang chơi đàn ghi-ta,0.64
Một người đang rửa một quả bí xanh,Người đó đang rửa một quả bí xanh,1
Một người phụ nữ đang thái lát một quả ớt xanh,Một người phụ nữ đang thái lát ớt xanh,0.96
Một người đàn ông đang dừng lại giữa đường,Một người đàn ông đang đi bộ trên đường,0.64
Một người đàn ông từ nơi hoang dã đang đi trên con đường mòn,Một người đàn ông đang đi bộ trên đường,0.68
Người đàn ông đang đi dọc theo con đường xuyên qua vùng hoang dã,Một người đàn ông đang lười biếng đi bộ trên đường,0.657
Một người đàn ông đang nhảy múa trên trần nhà của một căn phòng,Người đàn ông đang nhảy lộn ngược trên trần nhà,0.88
Không có người đàn ông nào đang tập thể dục,Một người đàn ông đang tập thể dục,0.68
Người đàn ông đang hát và chơi đàn ghi-ta,Đàn guitar đang được chơi bởi một người đàn ông,0.86
Một người đàn ông đang đóng gói cây đàn guitar,Người đàn ông đang hát và chơi đàn ghi-ta,0.68
Con trai không được nhảy trước mặt một số người,Các chàng trai đang nhảy múa trước mặt một số người,0.76
Một cậu bé đang nhìn vào lịch,Không có cậu bé nào kiểm tra lịch,0.78
Một người phụ nữ đang gọt khoai tây,Một người phụ nữ đang làm lạnh một củ khoai tây,0.74
Không có người đàn ông nào vừa hát vừa chơi đàn ghi-ta,Một cậu bé đang chơi đàn piano,0.44
Một người đàn ông đang liều lĩnh trèo lên một sợi dây thừng,Một người đàn ông đang trèo dây,0.86
Một người đàn ông đang trèo dây,Người đàn ông đang trèo lên một sợi dây thừng,0.96
Một người đàn ông đang trèo dây,Một người đàn ông đang trèo lên một sợi dây thừng,0.96
Người phụ nữ đang nhặt con kangaroo,Người phụ nữ đang nhặt con kangaroo,0.98
Một người đàn ông đang đập vỡ những viên gạch bằng tay của mình,Không có người đàn ông nào dùng tay đập vỡ những tấm ván gỗ,0.58
Một con chó đang chạy hụt hơi trên đường,Một con chó đang chạy trên đường,0.9
Một người đàn ông đang chạy trên đường,Một con chó đang chạy hụt hơi trên đường,0.52
Người đàn ông đang ném dao vào một cái cây,Người đàn ông đang ném dao vào một cái cây,0.92
Người đàn ông đang lấy dao ra khỏi cây,Người đàn ông đang ném dao vào một cái cây,0.66
Một người đàn ông đang cưỡi ngựa,Một người đàn ông đang cưỡi ngựa,0.94
Không có người đàn ông nào vẽ một bức tranh,Một người đàn ông đang vẽ một bức tranh,0.78
Không có người đàn ông nào đang ăn thức ăn,Một người đàn ông đang ăn pizza,0.64
Một con chó đang nhảy trên một tấm bạt lò xo,Một con chó đang nhảy trên một tấm bạt lò xo,0.94
Một số cậu bé đang nhảy trên một tấm bạt lò xo,Một người đàn ông đang lộn ngược trên một tấm bạt lò xo,0.68
Một người đàn ông đang chơi sáo gỗ,Không có người đàn ông nào chơi sáo gỗ,0.74
Không có người đàn ông nào chơi đàn piano,Một người đàn ông đang chơi đàn piano,0.8
Người đàn ông đang xóa bức vẽ trên bảng,Người phụ nữ đang xóa bức vẽ trên bảng,0.74
Không có con chó nào chơi với đồ chơi,Một con chó đang ăn một con búp bê,0.76
Một con chó đang ăn một con búp bê,Một con chó đang chơi với một món đồ chơi,0.72
Một người đàn ông đang nhảy múa,Một người đàn ông đang cầu nguyện tha thiết,0.34
Người phụ nữ đang thái lát bạch tuộc đã nấu chín,Một người phụ nữ đang chặt nhỏ một con bạch tuộc,0.88
Một người đàn ông đang vẽ,Không có người đàn ông nào đang vẽ,0.76
Người đàn ông đang vẽ,Không có người đàn ông nào đang vẽ,0.68
Một người đàn ông đang ăn chuối,Một người đàn ông đang ăn một loại trái cây,0.92
Một người đàn ông đang cắt một tờ giấy,Một người đàn ông đang cắt một tờ giấy,0.88
Một người đàn ông đang chơi đàn ghi-ta,Không có ai chơi đàn piano,0.54
Hai người đàn ông trong một cuộc đua đang lật lốp xe máy kéo,Hai người đàn ông đang tham gia cuộc đua lăn lốp xe,0.74
Những người đàn ông đang nói chuyện,Một số bà già đang nói chuyện,0.6
Một người đàn ông đang đấm một quả bóng đá,Một người đàn ông đang trộn nội dung của một cái bát,0.24
Các bác sĩ đang chữa bệnh cho một người đàn ông,Bác sĩ đang giúp đỡ bệnh nhân,0.84
Không có người đàn ông nào chơi đàn ghita,Một người đàn ông đang chơi đàn ghi-ta,0.72
Không có người đàn ông nào lái xe,Một người đàn ông đang lái xe,0.88
Một người đàn ông đang chơi đàn phím,Một người đàn ông đang chơi đàn hạc,0.48
Một người đàn ông đang cắt một sợi dây thừng dày bằng một thanh kiếm,Không có người đàn ông nào cắt dây thừng bằng kiếm,0.72
Một người phụ nữ đang thái khoai tây,Một người phụ nữ đang cắt khoai tây,0.96
Một nhóm đàn ông đang chơi bóng đá trên bãi biển,Một nhóm con trai đang chơi bóng đá trên bãi biển,0.88
Một người đàn ông đang lắp bộ phận giảm thanh vào khẩu súng lục,Một người đàn ông đang gắn bộ phận giảm thanh vào súng,0.96
Cô gái đang ngồi trên ghế và đang đan móc,Không có cô gái nào chơi đàn violin trên bãi biển,0.28
Một người đàn ông đang nấu một con rắn,Không có người đàn ông nào nấu rắn,0.74
Không có cậu bé nào chơi guitar,Một cậu bé đang chơi đàn ghita,0.76
Không có con khỉ nào trêu chọc con chó ở sở thú,Một con khỉ đang trêu chọc một con chó ở sở thú,0.587
